item_id,app_name,genres,year,price,developer
334840,Drive to Hell,Action,2014,4.99,Ghost Crab Games
343370,SLAMMED!,Indie,2013,6.99,Choice of Games
259570,EDEN STAR,Action,2015,19.99,Flix Interactive
341530,Stardust Vanguards,Action,2015,3.99,Zanrai Interactive
295162,BR Standard Class 4MT Loco Add-On,Simulation,2015,6.99,Dovetail Games
343952,FSX: Steam Edition - Discover Arabia Add-On,Simulation,2015,16.99,First Class Simulations
323020,Destructamundo,Casual,2015,4.99,MiniVisions
345470,Sword of the Stars: The Pit - Necromancer,Casual,2015,1.99,Kerberos Productions Inc.
342230,Air Guardians,Action,2015,2.99,Lazy Bum Games
346010,Besiege,Indie,2015,7.99,Spiderling Studios
346320,Streets of Chaos,Indie,2015,0.99,SimProse Studios
297000,Heroes® of Might & Magic® III - HD Edition,RPG,2015,14.99,DotEmu
251490,Gravity Ghost,Indie,2015,14.99,Ivy Games
343830,Déjà Vu II: MacVenture Series,Adventure,2015,2.99,Zojoi
343810,The Uninvited: MacVenture Series,Adventure,2015,2.99,Zojoi
343800,Shadowgate: MacVenture Series,Adventure,2015,2.99,Zojoi
343820,Déjà Vu: MacVenture Series,Adventure,2015,2.99,Zojoi
341440,BANZAI PECAN: The Last Hope For the Young Century,Action,2012,2.99,SERIOUS*IMPACT WORKS
270870,8BitMMO - Steam Founder's Pack Basic,Action,2015,9.99,Archive Entertainment
312840,Fahrenheit: Indigo Prophecy Remastered,Adventure,2015,9.99,"Aspyr,Quantic Dream (original release)"
270871,8BitMMO Steam Founder's Pack Deluxe,Action,2015,19.99,Archive Entertainment
346660,Fantasy Grounds - Savage Worlds Setting: Weird Wars II,Indie,2015,19.99,"SmiteWorks USA, LLC"
337120,Axis Game Factory's AGFPRO - Drone Kombat FPS Multiplayer,Animation &amp; Modeling,2015,14.99,Axis Game Factory LLC
239140,Dying Light,Action,2015,39.99,Techland
274700,868-HACK,Indie,2015,5.65,Michael Brough
335810,Dying Light Season Pass,Action,2015,29.99,Techland
324342,Far Cry® 4 – Hurk Deluxe Pack,Action,2015,7.49,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
316790,Grim Fandango Remastered,Adventure,2015,14.99,Double Fine Productions
346450,samurai_jazz,Action,2015,0.99,Blaze Epic
335770,Tkl Online,Action,2015,7.99,KURONEKO SOFT
346650,Break the Cube,Casual,2015,0.99,Raxi Petrov
342755,Rocksmith® 2014 – Three Days Grace - “Animal I Have Become”,Casual,2015,2.99,Ubisoft - San Francisco
341810,Grey Goo - Soundtrack,Strategy,2015,7.99,Petroglyph
342756,Rocksmith® 2014 – Three Days Grace - “Riot”,Casual,2015,2.99,Ubisoft - San Francisco
334140,Roche Fusion,Action,2015,12.0,amulware
336020,Pahelika: Secret Legends,Casual,2015,9.99,Ironcode Gaming
345860,Super Galaxy Squadron EX Turbo,Action,2017,11.99,Synset
337960,ClusterPuck 99,Indie,2015,9.99,PHL Collective
341470,Loot Hunter,Action,2015,7.99,Rake in Grass
329490,Phantom Breaker: Battle Grounds,Action,2015,11.99,MAGES. Inc.
333730,Dark Gates,Indie,2015,3.99,DFour Games
339770,Dark Scavenger - Soundtrack,Adventure,2015,2.99,Psydra Games LLC
345280,Lost in a Forest,Action,2015,1.99,Konsordo
346311,"Fantasy Grounds PFRPG Compatible Adventure: B20 - For Rent, Lease or Conquest",Indie,2015,6.99,"SmiteWorks USA, LLC"
346310,Fantasy Grounds PFRPG Compatible Adventure: B19 - Tower of Screaming Sand,Indie,2015,6.99,"SmiteWorks USA, LLC"
339380,X-Plane 10 AddOn - Carenado - B58 Baron,Simulation,2015,24.99,Carenado
342860,Dark Quest,Indie,2015,2.99,Brain Seal Ltd
343950,FSX: Steam Edition - Early Years of Flight Add-On,Simulation,2015,16.99,First Class Simulations
342500,Human Extinction Simulator,Indie,2015,19.99,Machine 22
295178,BR Blue/Grey Class 121 Add-On Livery,Simulation,2015,4.99,RailSimulator.com
295177,BR Blue Class 121 Add-On Livery,Simulation,2015,4.99,RailSimulator.com
258050,Survivor Squad,Action,2013,2.99,Endless Loop Studios
319017,Hyperdimension Neptunia Re;Birth1 Additional Content1 / コンテンツ追加パック１ / 內容補充包１,RPG,2015,0.99,"Idea Factory, Inc.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd."
343760,Lost Saga - White Grim Reaper's Perfect Package,Action,2014,24.99,IO Entertainment
336780,Pilot Brothers 3: Back Side of the Earth,Adventure,2015,4.99,1C Wireless
338060,Mahjong Pretty Girls Battle,Casual,2015,14.99,Zoo Corporation
258668,Train Simulator: BR Class 303 EMU Add-On,Simulation,2015,12.99,Dovetail Games
277730,Train Simulator: DB BR 218 Loco Add-On,Simulation,2015,19.99,Dovetail Games
337760,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,Simulation,2010,39.99,VR Designs
338882,Brick-Force: Starter DLC,Action,2015,9.99,Exe Games Inc.
297070,Nicolas Eymerich The Inquisitor Book II : The Village,Adventure,2015,9.99,TiconBlu
259660,Void Destroyer,Action,2015,12.99,Iteration 11
301910,Saints Row: Gat out of Hell,Action,2015,14.99,"Deep Silver Volition,High Voltage Software"
332580,Mimpi,Adventure,2015,3.99,Silicon Jelly
314830,Blackguards 2,Adventure,2015,19.99,Daedalic Entertainment
344490,Void Destroyer - Soundtrack,Action,2015,2.99,Iteration 11
345150,Squirreltopia Soundtrack,Action,2015,0.99,Sean Davy
258910,Citizens of Earth,RPG,2015,14.99,Eden Industries
342750,Rocksmith® 2014 – Rick Derringer - “Rock & Roll Hoochie Koo”,Casual,2015,2.99,Ubisoft - San Francisco
342751,Rocksmith® 2014 – Warrant - “Cherry Pie”,Casual,2015,2.99,Ubisoft - San Francisco
342752,Rocksmith® 2014 – Styx - “Renegade”,Casual,2015,2.99,Ubisoft - San Francisco
342753,Rocksmith® 2014 – Dio - “Rainbow in the Dark”,Casual,2015,2.99,Ubisoft - San Francisco
342754,Rocksmith® 2014 – Motörhead - “Ace of Spades”,Casual,2015,2.99,Ubisoft - San Francisco
324332,Secrets of the Revolution,Action,2015,6.99,Ubisoft
331068,Call of Duty®: Advanced Warfare - Steampunk Exoskeleton Pack,Action,2015,2.99,"Sledgehammer Games,Raven Software"
331069,Call of Duty®: Advanced Warfare - Panda Exoskeleton Pack,Action,2015,2.99,"Sledgehammer Games,Raven Software"
331062,Call of Duty®: Advanced Warfare - Creature Personalization Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331066,Call of Duty®: Advanced Warfare - Creature Premium Personalization Pack,Action,2015,3.99,"Sledgehammer Games,Raven Software"
335090,Goscurry,Action,2015,7.99,"Daniele Giardini,Isak J Martinsson"
340480,Project Green Beat,Action,2015,4.99,SeattleEgg
328670,Deer Hunt Legends,Action,2013,4.99,Raylight Games
331520,Oblivious Garden ~Carmina Burana Soundtrack,Casual,2015,4.99,"CorypheeSoft,DigitalEZ"
338050,Anoxemia,Adventure,2015,3.99,BSK Games
340200,Bloop,Casual,2015,4.99,2SD
343270,Disillusions Manga Horror,Adventure,2013,0.99,StephenAllen
337940,X-note,Adventure,2011,19.99,Zeiva Inc
340310,Teddy Floppy Ear - Kayaking,Adventure,2015,4.99,Forever Entertainment S. A.
317080,MotorSport Revolution,Racing,2015,14.99,Ghost Machine
333390,Tales of Aravorn: Seasons Of The Wolf,Adventure,2014,24.99,Winter Wolves
333710,SOTW Bonus Content (Mp3+Wallpapers),Adventure,2014,4.99,Winter Wolves
320610,Questerium: Sinister Trinity HD Collector's Edition,Adventure,2015,6.99,URSE Games
314150,Double Dragon Trilogy,Action,2015,5.99,DotEmu
342610,HyperRogue,Indie,2015,4.99,Zeno Rogue
331067,Call of Duty®: Advanced Warfare - Nanotech Premium Personalization Pack,Action,2015,3.99,"Sledgehammer Games,Raven Software"
331064,Call of Duty®: Advanced Warfare - Magma Premium Personalization Pack,Action,2015,3.99,"Sledgehammer Games,Raven Software"
331063,Call of Duty®: Advanced Warfare - Nanotech Personalization Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331065,Call of Duty®: Advanced Warfare - Lightning Premium Personalization Pack,Action,2015,3.99,"Sledgehammer Games,Raven Software"
331060,Call of Duty®: Advanced Warfare - Magma Personalization Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331072,Call of Duty®: Advanced Warfare - United States Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331061,Call of Duty®: Advanced Warfare - Lightning Personalization Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333088,Call of Duty®: Advanced Warfare - Spain Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333080,Call of Duty®: Advanced Warfare - United Kingdom Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333087,Call of Duty®: Advanced Warfare - Italy Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333083,Call of Duty®: Advanced Warfare - Germany Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
282514,Alien: Isolation - Safe Haven,Action,2015,7.99,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
339470,Retention,Adventure,2015,0.99,Sometimes You
341700,Cahors Sunset,Indie,2015,1.99,Locomotivah
334221,Call of Duty®: Advanced Warfare - Japan Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
338620,Far Cry® 4 – Escape From Durgesh Prison,Action,2015,9.99,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
295094,Rocksmith® 2014 – Soundgarden - “Black Hole Sun”,Casual,2015,2.99,Ubisoft - San Francisco
295096,Rocksmith® 2014 – Soundgarden - “Fell On Black Days”,Casual,2015,2.99,Ubisoft - San Francisco
295095,Rocksmith® 2014 – Soundgarden - “Spoonman”,Casual,2015,2.99,Ubisoft - San Francisco
295098,Rocksmith® 2014 – Soundgarden - “Pretty Noose”,Casual,2015,2.99,Ubisoft - San Francisco
295097,Rocksmith® 2014 – Soundgarden - “Jesus Christ Pose”,Casual,2015,2.99,Ubisoft - San Francisco
313380,Middle-earth: Shadow of Mordor - Orc Slayer Rune,Action,2015,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
295099,Rocksmith® 2014 – Soundgarden Song Pack,Casual,2015,11.99,Ubisoft - San Francisco
333330,Song of the Myrne: What Lies Beneath,Action,2015,4.99,Beldarak Games
342360,Train of Afterlife,Adventure,2012,9.99,Zeiva Inc
330860,LEGO Batman 3: Beyond Gotham Season Pass,Action,2015,14.99,"TT Games Ltd,Feral Interactive (Mac)"
327175,LEGO Batman 3: Beyond Gotham DLC: Arrow,Action,2015,2.99,"TT Games,Feral Interactive (Mac)"
342000,FSX: Steam Edition - Around The World In 80 Flights Add-On,Simulation,2015,16.99,First Class Simulations
340800,Unhack,Indie,2014,3.99,InvertMouse
318260,Supreme: Pizza Empire,Casual,2015,9.99,Nexeon Studios
335940,Mech Marines: Steel March,Strategy,2015,7.99,ByteTrail Software
332293,RPG Maker VX Ace - The Agency,Design &amp; Illustration,2015,14.99,"Murray Atkinson,Degica"
332292,RPG Maker VX Ace - Sci-Fi Tiles,Design &amp; Illustration,2015,9.99,"Sherman 3D,Degica"
332290,RPG Maker VX Ace - Sci-Fi Music Pack,Design &amp; Illustration,2015,24.99,"Joel Steudler,Degica"
321100,RPG Maker VX Ace - Always Sometimes Monsters Asset Pack,Design &amp; Illustration,2015,19.99,"Vagabond Dog,Degica"
333091,RPG Maker VX Ace - Fantastic Buildings - Medieval,Design &amp; Illustration,2015,9.99,"Celianna,Degica,Enterbrain"
332291,RPG Maker VX Ace - Sci-Fi Sound Effects,Design &amp; Illustration,2015,14.99,"Joel Steudler,Degica"
338110,Khaba,Adventure,2015,3.99,Hello There AB
340650,Elements: Soul of Fire,Indie,2015,7.99,Soul Catapult
308440,Pushcat,Action,2015,4.99,Zut Games
322900,"War, the Game",Indie,2015,6.99,GabberGames.com
323450,Alphadia Genesis,Action,2015,9.99,EXE-CREATE
334740,Warhammer Quest - Deluxe Pack items,Strategy,2015,17.99,"Twistplay,Rodeo Games"
326670,Warhammer Quest,RPG,2015,14.99,"Rodeo Games,Twistplay"
340400,Lucid Awakening 2,Indie,2015,8.99,Momiji Studios
342330,Fantasy Grounds - 3.5E/PFRPG Advanced Bestiary,Indie,2015,29.99,"SmiteWorks USA, LLC"
304910,Sky Gamblers: Storm Raiders,Action,2015,9.99,Atypical Games
306395,Tropico 5 - Surfs Up!,RPG,2015,3.99,Haemimont Games
332500,GRAV,Action,2015,19.99,"BitMonster, Inc."
340280,Cubot,Indie,2015,1.99,Nicolas Pierre-Loti-Viaud
335690,dUpLicity ~Beyond the Lies~,Adventure,2011,9.99,roseVeRte
335420,ルナティックドーン 前途への道標,RPG,2015,15.99,ARTDINK
338070,ルナティックドーン レジェンドパック,RPG,2015,34.99,ARTDINK
258663,Train Simulator: London Overground Class 378 'Capitalstar' EMU Add-On,Simulation,2015,19.99,Dovetail Games
338100,栄冠は君に レジェンドパック,Simulation,2015,34.99,ARTDINK
339500,Blasted Fortress,Action,2013,4.99,Dapper Swine
338080,A列車で行こう8,Simulation,2008,49.99,ARTDINK
325131,X-Plane 10 AddOn - Aerosoft - Airport Wilmington,Simulation,2015,19.99,Drawbridge Designs
338661,Brick-Force: Navy Soldier DLC,Action,2015,19.99,Exe Games Inc.
340600,The Depths of Tolagal,Indie,2014,4.99,Matthew Jennings
333660,Towers of Altrac - Epic Defense Battles,Action,2015,4.99,"Jsmael Stieger,Manuel Stieger,Andreas Stieger"
340630,Ninja Guy,Action,2015,1.99,Immunity Studios
305940,Project AURA,Indie,2015,19.99,Pixel Quality Games
340880,Solar War,Indie,2013,19.99,Snipefish Entertainment
295087,Rocksmith® 2014 – Linkin Park - “Guilty All The Same”,Casual,2015,2.99,Ubisoft - San Francisco
295088,Rocksmith® 2014 – Linkin Park - “Bleed It Out”,Casual,2015,2.99,Ubisoft - San Francisco
295090,Rocksmith® 2014 – Linkin Park - “Numb”,Casual,2015,2.99,Ubisoft - San Francisco
295089,Rocksmith® 2014 – Linkin Park - “In The End”,Casual,2015,2.99,Ubisoft - San Francisco
295091,Rocksmith® 2014 – Linkin Park - “One Step Closer”,Casual,2015,2.99,Ubisoft - San Francisco
337880,One Late Night: Deadline,Adventure,2014,9.99,Black Curtain Studio
335100,Dwarf Tower,Indie,2014,0.99,iosoftware
338480,Redux: Dark Matters - Complete Soundtrack,Action,2014,7.99,KTX Software
339820,Starwalker,RPG,2018,1.99,MP Game Studios
337930,Nameless ~The one thing you must recall~,Simulation,2013,29.99,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
339330,Shovel Knight: Treasure Trove Soundtrack Collection,Action,2014,9.99,Yacht Club Games
334980,Into Blue Valley,Adventure,2014,4.99,Ryan Javanshir
303430,Roundabout,Action,2014,9.99,No Goblin
333380,SilverQuest: Gaiden,Indie,2014,5.99,Wolfgame
297470,Xsyon - Prelude,Indie,2014,29.99,Notorious Games
339870,Into Blue Valley - Official Soundtrack,Adventure,2014,3.99,Kuchalu
338830,Star Nomad,Indie,2014,1.99,Huy Phan
277850,Sportsfriends,Indie,2014,14.99,Die Gute Fabrik
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,Indie,2014,1.99,Kisareth Studios
331300,Depth Hunter 2: Scuba Kids - Hidden Treasures,Action,2014,3.99,Biart Company LLC
339620,Check vs. Mate - Dark Desert DLC,Action,2014,6.99,Targem Games
326190,Alchemy Mysteries: Prague Legends,Adventure,2014,1.99,Jetdogs Studios
322300,The Repopulation,Indie,2014,19.99,IF Studios
337150,Sentinels of the Multiverse,Indie,2014,9.99,Handelabra Games Inc.
338770,SanctuaryRPG: Black Edition OST,Action,2014,2.99,Black Shell Games
327173,LEGO Batman 3: Beyond Gotham DLC: Batman of the Future Character Pack,Action,2014,1.99,"TT Games,Feral Interactive (Mac)"
336760,Pilot Brothers,Adventure,2014,4.99,1C Wireless
338650,Brick-Force: Black Knight DLC,Action,2014,17.99,Exe Games Inc.
335260,Space Hulk Ascension - Imperial Fist,RPG,2014,7.99,Full Control Studios
325135,X-Plane 10 AddOn - Carenado - C208B Grand Caravan,Simulation,2014,34.99,Carenado
334180,The Fall Official Soundtrack,Action,2014,4.99,Over The Moon
336610,Outcast 1.1,Action,2014,5.99,Fresh3D
339080,Wrack - Soundtrack,Action,2014,1.99,Final Boss Entertainment
336700,Elastrix,Casual,2014,2.99,Hyper Hippo Games
314160,Microsoft Flight Simulator X: Steam Edition,Simulation,2006,24.99,Microsoft Game Studios
331357,USFIV: Arcade Challengers Wild Pack,Action,2014,3.99,Capcom
331358,USFIV: 2014 Challengers Wild Pack,Action,2014,3.99,Capcom
334270,Star Traders: 4X Empires,Indie,2014,9.99,Trese Brothers
323220,Vagante,Action,2014,14.99,Nuke Nine
312600,Rime Berta,RPG,2014,14.99,NEXT-SOFT+
331610,Movie Studio Boss: The Sequel,Casual,2014,9.99,Eddy &amp; Gary &amp; Friends
334090,Shadows: Heretic Kingdoms - Official Soundtrack,Indie,2014,4.99,Games Farm
284440,Tropico 5 - Waterborne,RPG,2014,7.99,Haemimont Games
332120,RaceRoom - ADAC GT Masters Experience 2014,Free to Play,2014,27.99,Sector3 Studios
333260,Marvin's Mittens,Adventure,2014,5.99,Breakfall
335520,Marvin's Mittens Official Soundtrack,Adventure,2014,4.99,Mike Keogh
333160,Awesomenauts - Coco Nebulon Announcer,Action,2014,2.99,Ronimo Games
333170,Awesomenauts - Loninator Skin,Action,2014,4.99,Ronimo Games
333150,Awesomenauts - Wildlife Announcer,Action,2014,4.99,Ronimo Games
295077,Rocksmith® 2014 – Jimi Hendrix Song Pack II,Casual,2014,7.99,Ubisoft - San Francisco
295078,Rocksmith® 2014 – Jimi Hendrix - “Little Wing”,Casual,2014,2.99,Ubisoft - San Francisco
295079,Rocksmith® 2014 – Jimi Hendrix - “Freedom”,Casual,2014,2.99,Ubisoft - San Francisco
295081,Rocksmith® 2014 – Jimi Hendrix Song Pack III,Casual,2014,7.99,Ubisoft - San Francisco
295080,Rocksmith® 2014 – Jimi Hendrix - “Fire”,Casual,2014,2.99,Ubisoft - San Francisco
295082,Rocksmith® 2014 – Jimi Hendrix - “If 6 Was 9”,Casual,2014,2.99,Ubisoft - San Francisco
295083,Rocksmith® 2014 – Jimi Hendrix - “Voodoo Child (Slight Return)”,Casual,2014,2.99,Ubisoft - San Francisco
295084,Rocksmith® 2014 – Jimi Hendrix - “Red House”,Casual,2014,2.99,Ubisoft - San Francisco
295085,Rocksmith® 2014 – Jimi Hendrix Song Pack IV,Casual,2014,7.99,Ubisoft - San Francisco
295086,Rocksmith® 2014 – Jimi Hendrix Song Pack (I-II-III-IV),Casual,2014,29.99,Ubisoft - San Francisco
289881,Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught,Action,2014,9.99,"2K Australia,Gearbox Software,Aspyr (Mac,Linux)"
289880,Shock Drop Slaughter Pit,Action,2014,4.99,"2K Australia,Gearbox Software,Aspyr (Mac, Linux)"
335570,Back To Life 3,Indie,2014,4.99,Carlo D'Apostoli Projects
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,Action,2014,14.99,"SNK CORPORATION,Code Mystics"
337450,Dream Tale,Casual,2014,4.99,Green Lava Studios
318390,Middle-earth: Shadow of Mordor - Lord of the Hunt,Action,2014,9.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
336090,Sky Mercenaries,Action,2014,9.99,PolarityFlow
320430,Ascension: Deckbuilding Game,Casual,2014,9.99,"Playdek, Inc."
329010,Expansion - Crusader Kings II: Way of Life,RPG,2014,7.99,Paradox Development Studio
329012,Crusader Kings II: Iberian Portraits,RPG,2014,1.99,Paradox Development Studio
329013,E-Book Crusader Kings II: Tales of Treachery,RPG,2014,6.99,Paradox Development Studio
329011,Crusader Kings II: Iberian Unit Pack,RPG,2014,1.99,Paradox Development Studio
325870,Clash of Puppets,Action,2014,4.99,Drakkar Dev
327280,Total War: ROME II - Wrath of Sparta Campaign Pack,Strategy,2014,14.99,Creative Assembly
336660,WAKFU - Jiva Pack,Adventure,2014,34.99,Ankama Studio
295071,Rocksmith® 2014 – Jimi Hendrix - “The Wind Cries Mary”,Casual,2014,2.99,Ubisoft - San Francisco
295070,Rocksmith® 2014 – Jimi Hendrix - “Purple Haze”,Casual,2014,2.99,Ubisoft - San Francisco
331980,Last Inua,Adventure,2014,7.99,Glowforth
322022,The Talos Principle - Prototype DLC,Action,2014,4.99,Croteam
322021,The Talos Principle - Bonus Content,Action,2014,4.99,Croteam
302570,Dangerous,Action,2014,19.99,Binary Helix
257510,The Talos Principle,Action,2014,39.99,Croteam
322020,The Talos Principle - Soundtrack,Action,2014,4.99,Croteam
319140,Xeodrifter™,Action,2014,9.99,Renegade Kid
325580,X Rebirth: The Teladi Outpost,Action,2014,9.99,Egosoft
321300,Mount & Blade: Warband - Viking Conquest Reforged Edition,Action,2014,14.99,Brytenwalda
277754,The Game of Gnomes,Simulation,2014,6.99,Dovetail Games
330620,It's A Wipe!,Indie,2014,4.99,"Parody Games, LLC"
325150,Run or Die,Action,2014,4.99,Team Flow
316960,DCS: Bf 109 K-4 Kurfürst,Simulation,2014,49.99,Eagle Dynamics SA
294810,BlazBlue: Continuum Shift Extend,Action,2014,19.99,Arc System Works
336930,Redux: Dark Matters,Action,2014,12.99,KTX Software
277680,"About Love, Hate and the other ones",Casual,2014,6.99,Black Pants Studio
323490,Oblivious Garden ~Carmina Burana,Adventure,2014,14.99,"CorypheeSoft,DigitalEZ"
317040,The Original Strife: Veteran Edition,Action,1996,9.99,Rogue Entertainment
335890,Nanofights,Indie,2014,2.99,Quantumfrog
337400,Eldevin: Premium Rhinotaur Pack,Casual,2014,34.99,Hunted Cow Studios
335790,Words for Evil,Action,2014,2.99,Dylan Loney
283840,ALLTYNEX Second,Action,2014,7.99,SITER SKAIN
335290,Farming Simulator 15 - ITRunner,Simulation,2014,9.99,Giants Software
283820,KAMUI,Action,2014,7.99,SITER SKAIN
336870,KAMUI Original Soundtrack,Action,2014,7.99,SITER SKAIN
331240,RefleX Original Soundtrack,Action,2014,7.99,SITER SKAIN
336860,ALLTYNEX Second Original Soundtrack,Action,2014,7.99,SITER SKAIN
333430,Sinking Island,Adventure,2007,7.99,White Birds Productions
317840,Dokuro,Action,2014,9.99,"GAME ARTS Co., Ltd."
317770,Electronic Super Joy - A Hot Sticky Mess DLC,Action,2014,2.99,Michael Todd Games
318690,Cargo 3,Action,2014,4.99,Vinci Games
318521,Euro Truck Simulator 2 - Raven Truck Design Pack,Indie,2014,1.99,SCS Software
289690,LARA CROFT AND THE TEMPLE OF OSIRIS™,Action,2014,19.99,Crystal Dynamics
335580,Leadwerks Game Engine - Zombie Action Figures,Animation &amp; Modeling,2014,19.99,Leadwerks Software
244770,StarMade,Action,2014,14.99,"Schine, GmbH"
239840,Dead State: Reanimated,Indie,2014,19.99,DoubleBear Productions
337040,Deadnaut,Indie,2014,9.99,Screwfly Studios
315320,Skilltree Saga,Action,2014,9.99,Silent Dreams
333880,Braveland Wizard,Casual,2014,6.99,Tortuga Team
335440,Dungeon Shooter 2,Action,2013,7.99,Rabid Design Studios
308172,Hegemony Rome: The Rise of Caesar - Advanced Tactics Pack,Indie,2014,4.99,Longbow Games
327840,QR Champions: Jump Start Tournament,Action,2014,1.99,GameArt Studio GmbH
331650,Carmageddon TDR 2000,Action,2000,4.99,Torus Games
250560,Fight The Dragon,Indie,2014,9.99,3 Sprockets
326630,Club Manager 2015,Simulation,2014,9.99,BigBlaze Games
330990,Demon Hunter: Chronicles from Beyond,Adventure,2014,9.99,Brave Giant LTD
325860,Fat Chicken,Action,2014,9.99,"Mighty Rabbit Studios,Relevant Games"
271479,Rocksmith® 2014 – Rage Against the Machine - “Killing in the Name”,Casual,2014,2.99,Ubisoft - San Francisco
312400,Frontline : Longest Day,Strategy,2014,4.99,88mm
271480,Rocksmith® 2014 – Rage Against the Machine - “Wake Up”,Casual,2014,2.99,Ubisoft - San Francisco
271481,Rocksmith® 2014 – Rage Against the Machine - “Know Your Enemy”,Casual,2014,2.99,Ubisoft - San Francisco
329690,BasketBelle,Adventure,2014,4.99,Studio Bean
295063,Rocksmith® 2014 – Rage Against the Machine - “Bombtrack”,Casual,2014,2.99,Ubisoft - San Francisco
295066,Rocksmith® 2014 – Rage Against the Machine - “Bulls on Parade”,Casual,2014,2.99,Ubisoft - San Francisco
295067,Rocksmith® 2014 – Rage Against the Machine - “Down Rodeo”,Casual,2014,2.99,Ubisoft - San Francisco
295069,Rocksmith® 2014 – Rage Against the Machine Song Pack (I-II),Casual,2014,15.99,Ubisoft - San Francisco
295065,Rocksmith® 2014 – Rage Against the Machine - “Renegades Of Funk”,Casual,2014,2.99,Ubisoft - San Francisco
295064,Rocksmith® 2014 – Rage Against the Machine Song Pack I,Casual,2014,9.99,Ubisoft - San Francisco
295068,Rocksmith® 2014 – Rage Against the Machine Song Pack II,Casual,2014,7.99,Ubisoft - San Francisco
313375,Middle-earth: Shadow of Mordor - Flame of Anor Rune,Action,2014,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
318414,Middle-earth: Shadow of Mordor - Flesh Burners Warband,Action,2014,1.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
321950,Yury,Action,2014,1.99,Cubic Pie
288120,Dungeonmans,Adventure,2014,14.99,Adventurepro Games LLC
265670,Imagine Me,Adventure,2014,2.99,KinifiGames LLC
300620,Flyhunter Origins,Adventure,2014,3.99,Steel Wool Games
325470,1953: NATO vs Warsaw Pact,Strategy,2014,19.99,Wastelands Interactive
280320,Adventurer Manager,Casual,2014,4.99,Vigilant Addiction Studios
295560,Adventurer Manager - Original Soundtrack,Casual,2014,1.99,Vigilant Addiction Studios
310460,Corto Maltese - Secrets of Venice,Adventure,2014,9.99,Kids up hill
331220,Thief Town,Action,2014,7.99,Glass Knuckle Games
333720,Leona's Tricky Adventures - Official Soundtrack,Adventure,2014,5.99,KTX Software
324331,Assassin’s Creed Unity Revolutionary Armaments Pack,Action,2014,2.99,Ubisoft
314220,Bombing Bastards,Action,2014,9.99,Sanuk Games
335210,Rift's Cave,Adventure,2014,4.99,Frost Earth Studio
286260,fault - milestone one,Adventure,2013,14.99,ALICE IN DISSONANCE
314300,CubeZ,Action,2014,7.99,Imaekgames [Imaek Limited]
333540,Neocolonialism,Indie,2014,3.99,"Subaltern Games, LLC"
327490,RTS Creator,Animation &amp; Modeling,2014,9.99,"Infotread, LLC"
315080,Foresight,Indie,2014,4.99,Strides Interactive
334970,Saviors OST,Action,2014,0.99,Sharpened Edge Studios
241560,The Crew™,Action,2014,29.99,Ivory Tower in collaboration with Ubisoft Reflections
315396,The Crew™ Season Pass,Action,2014,19.99,Ivory Tower in collaboration with Ubisoft Reflections
320400,Magnifico,Casual,2014,4.99,Mixel
336170,Red Faction: Guerrilla Soundtrack,Action,2014,4.99,"Volition,Reactor Zero,THQ Nordic"
295058,Rocksmith® 2014 – Bon Jovi - “Livin’ On A Prayer”,Casual,2014,2.99,Ubisoft - San Francisco
295059,Rocksmith® 2014 – Bon Jovi - “Wanted Dead Or Alive”,Casual,2014,2.99,Ubisoft - San Francisco
295057,Rocksmith® 2014 – Bon Jovi - “It’s My Life”,Casual,2014,2.99,Ubisoft - San Francisco
295060,Rocksmith® 2014 – Bon Jovi - “You Give Love A Bad Name”,Casual,2014,2.99,Ubisoft - San Francisco
295061,Rocksmith® 2014 – Bon Jovi - “Blaze Of Glory”,Casual,2014,2.99,Ubisoft - San Francisco
